EntrezID	Prediction	Score	GeneSymbol
4925	Signal-peptide	0.9081	NUCB2
151887	Signal-peptide	0.9041	CCDC80
7431	Intracellular	0.9188	VIM
66005	Intracellular	0.9345	CHID1
5805	Intracellular	0.9345	PTS
8910	Intracellular	0.5487	SGCE
6484	Transmembrane	0.7133	ST3GAL4
84790	UPS	0.5522	TUBA1C
56942	UPS	0.5918	CMC2
4907	UPS	0.6183	NT5E
9819	Intracellular	0.5953	TSC22D2
51602	UPS	0.5315	NOP58
3939	UPS	0.615	LDHA
2260	UPS	0.573	FGFR1
4925	UPS	0.5727	NUCB2
3036	Intracellular	0.5495	HAS1
6249	Intracellular	0.5258	CLIP1
5919	Signal-peptide	0.9428	RARRES2
717	Intracellular	0.5483	C2
649	Signal-peptide	0.8643	BMP1
10516	Signal-peptide	0.9756	FBLN5
4925	Signal-peptide	0.9099	NUCB2
4792	UPS	0.5983	NFKBIA
123920	Transmembrane	0.6882	CMTM3
717	UPS	0.5508	C2
10417	Signal-peptide	0.7905	SPON2
5209	UPS	0.5481	PFKFB3
25890	Intracellular	0.923	ABI3BP
717	Signal-peptide	0.9999	C2
5802	Signal-peptide	0.8824	PTPRS
4257	Transmembrane	0.6344	MGST1
10630	UPS	0.5721	PDPN
2014	Transmembrane	0.5411	EMP3
10970	UPS	0.6182	CKAP4
4780	UPS	0.5504	NFE2L2
717	Signal-peptide	0.9992	C2
7148	Signal-peptide	0.9978	TNXB
10418	Signal-peptide	0.8518	SPON1
8910	Intracellular	0.548	SGCE
1960	UPS	0.5817	EGR3
3428	UPS	0.5338	IFI16
1212	UPS	0.5414	CLTB
6484	Transmembrane	0.7133	ST3GAL4
2273	UPS	0.6223	FHL1
29015	Transmembrane	0.8823	SLC43A3
2107	Intracellular	0.8643	ETF1
116535	Transmembrane	0.9782	MRGPRF
5238	UPS	0.6135	PGM3
960	Signal-peptide	0.5897	CD44
51303	Transmembrane	0.5557	FKBP11
9180	UPS	0.571	OSMR
83468	Intracellular	0.9344	GLT8D2
928	Transmembrane	0.9035	CD9
1675	Signal-peptide	0.8966	CFD
5744	Intracellular	0.9345	PTHLH
23516	Signal-peptide	0.7417	SLC39A14
284297	Signal-peptide	0.8925	SSC5D
8425	Intracellular	0.9326	LTBP4
55851	Transmembrane	0.9992	PSENEN
66005	Signal-peptide	0.9718	CHID1
25816	UPS	0.6138	TNFAIP8
116039	Intracellular	0.6127	OSR2
7422	Intracellular	0.9345	VEGFA
55365	Transmembrane	0.5247	TMEM176A
8425	Intracellular	0.7262	LTBP4
5971	Intracellular	0.5736	RELB
7905	Transmembrane	0.9937	REEP5
23564	Intracellular	0.9326	DDAH2
51596	Signal-peptide	0.7698	CUTA
123920	Transmembrane	0.6882	CMTM3
5125	Intracellular	0.5736	PCSK5
8653	Intracellular	0.9327	DDX3Y
6746	Signal-peptide	0.9468	SSR2
7538	Intracellular	0.9326	ZFP36
7499	Signal-peptide	0.9196	XG
717	Intracellular	0.5454	C2
200894	UPS	0.573	ARL13B
55629	Intracellular	0.9345	PNRC2
7922	Transmembrane	0.8987	SLC39A7
6160	Intracellular	0.9345	RPL31
558	Intracellular	0.7192	AXL
2006	Signal-peptide	0.9315	ELN
1634	Signal-peptide	0.9114	DCN
3428	Intracellular	0.5036	IFI16
169792	Intracellular	0.6365	GLIS3
1977	UPS	0.5712	EIF4E
116039	Signal-peptide	0.5978	OSR2
3428	UPS	0.6138	IFI16
5066	Signal-peptide	0.8741	PAM
5901	UPS	0.619	RAN
29015	Transmembrane	0.8823	SLC43A3
11328	Signal-peptide	0.9938	FKBP9
165	UPS	0.5147	AEBP1
6810	Intracellular	0.9345	STX4
5066	Transmembrane	0.5965	PAM
5744	Intracellular	0.9345	PTHLH
23564	Intracellular	0.5537	DDAH2
5348	Transmembrane	0.9559	FXYD1
3956	UPS	0.5252	LGALS1
115908	Intracellular	0.6216	CTHRC1
56942	UPS	0.5491	CMC2
60673	UPS	0.5701	ATG101
4015	Intracellular	0.5679	LOX
7060	Intracellular	0.5781	THBS4
84255	Intracellular	0.605	SLC37A3
2260	Signal-peptide	0.9126	FGFR1
6648	Intracellular	0.9345	SOD2
8406	Signal-peptide	0.999	SRPX
3036	Transmembrane	0.9333	HAS1
4257	Transmembrane	0.8168	MGST1
338773	Signal-peptide	1	TMEM119
2935	UPS	0.5025	GSPT1
718	UPS	0.614	C3
6746	Signal-peptide	0.9468	SSR2
4616	UPS	0.525	GADD45B
710	Signal-peptide	0.9999	SERPING1
51596	Intracellular	0.9328	CUTA
200185	Signal-peptide	0.7739	KRTCAP2
5990	Intracellular	0.9345	RFX2
51280	Transmembrane	0.995	GOLM1
717	UPS	0.5987	C2
8877	Intracellular	0.9326	SPHK1
4257	Transmembrane	0.6344	MGST1
9497	Intracellular	0.5459	SLC4A7
1191	Signal-peptide	0.9793	CLU
1634	Signal-peptide	0.9114	DCN
84255	Intracellular	0.6108	SLC37A3
287	Intracellular	0.5705	ANK2
6510	Transmembrane	0.6721	SLC1A5
7360	UPS	0.616	UGP2
7360	UPS	0.5002	UGP2
5066	Signal-peptide	0.8787	PAM
81631	Intracellular	0.9344	MAP1LC3B
66005	Intracellular	0.9345	CHID1
4792	UPS	0.5712	NFKBIA
5348	Transmembrane	0.9559	FXYD1
4609	Intracellular	0.5656	MYC
25890	Intracellular	0.9345	ABI3BP
10169	Intracellular	0.5984	SERF2
4790	Intracellular	0.5858	NFKB1
55365	Transmembrane	0.9801	TMEM176A
338773	Signal-peptide	0.9984	TMEM119
133	Intracellular	0.9345	ADM
2934	Intracellular	0.6245	GSN
1191	Signal-peptide	0.9793	CLU
9253	Intracellular	0.9344	NUMBL
6204	Intracellular	0.9345	RPS10
6347	Signal-peptide	0.9943	CCL2
10135	UPS	0.6367	"NAMPT"
10226	UPS	0.596	PLIN3
1462	Intracellular	0.6102	VCAN
6238	Intracellular	0.9345	RRBP1
81671	UPS	0.6159	VMP1
5238	Intracellular	0.6616	PGM3
7106	Transmembrane	0.9317	TSPAN4
5329	Intracellular	0.9343	PLAUR
483	UPS	0.6368	ATP1B3
1645	UPS	0.5708	AKR1C1
6648	UPS	0.5751	SOD2
2014	Signal-peptide	0.6763	EMP3
7070	Signal-peptide	0.8856	THY1
6160	Intracellular	0.9345	RPL31
3074	UPS	0.573	HEXB
126393	Intracellular	0.9343	HSPB6
10417	Signal-peptide	0.5543	SPON2
4681	Signal-peptide	0.7864	NBL1
717	Intracellular	0.9343	C2
8425	Intracellular	0.6419	LTBP4
7077	UPS	0.6368	TIMP2
84790	Transmembrane	0.6745	TUBA1C
1307	Intracellular	0.5953	COL16A1
5396	Intracellular	0.9345	PRRX1
483	UPS	0.6368	ATP1B3
5802	Signal-peptide	0.8824	PTPRS
9997	Signal-peptide	0.3799	SCO2
302	UPS	0.5309	ANXA2
7050	UPS	0.5506	TGIF1
2199	Signal-peptide	0.9026	FBLN2
6218	Intracellular	0.5308	RPS17
960	Signal-peptide	0.5306	CD44
51491	Intracellular	0.9345	NOP16
5898	UPS	0.5947	RALA
871	Signal-peptide	0.9941	SERPINH1
717	Signal-peptide	0.9992	C2
9819	Intracellular	0.859	TSC22D2
10577	Signal-peptide	0.9999	NPC2
4054	Intracellular	0.9343	LTBP3
9068	Signal-peptide	0.8758	ANGPTL1
715	UPS	0.5947	C1R
79180	Intracellular	0.5099	EFHD2
5831	UPS	0.5333	PYCR1
23521	Intracellular	0.9345	RPL13A
9253	Intracellular	0.9327	NUMBL
6520	UPS	0.5019	SLC3A2
8061	Intracellular	0.5937	FOSL1
64236	Intracellular	0.9343	PDLIM2
4327	Signal-peptide	0.7314	MMP19
5066	Signal-peptide	0.9626	PAM
4681	Signal-peptide	0.7864	NBL1
871	Intracellular	0.9345	SERPINH1
5066	Signal-peptide	0.7461	PAM
9497	Intracellular	0.5468	SLC4A7
677	Intracellular	0.6158	ZFP36L1
1545	UPS	0.6183	CYP1B1
4609	UPS	0.517	MYC
5315	UPS	0.5217	PKM
54726	Intracellular	0.6178	OTUD4
710	Signal-peptide	0.9999	SERPING1
23780	Intracellular	0.5658	APOL2
3036	Intracellular	0.9121	HAS1
5212	UPS	0.5257	VIT
5064	Intracellular	0.5953	PALM
3036	Transmembrane	0.8412	HAS1
1009	Signal-peptide	0.514	CDH11
80760	UPS	0.5982	ITIH5
66005	Signal-peptide	0.9713	CHID1
871	Signal-peptide	0.9941	SERPINH1
6746	Signal-peptide	0.9468	SSR2
5329	Intracellular	0.5949	PLAUR
7358	UPS	0.5816	UGDH
4035	Signal-peptide	0.9707	LRP1
1634	Signal-peptide	0.9114	DCN
23516	Signal-peptide	0.7417	SLC39A14
6277	UPS	0.614	S100A6
23564	Intracellular	0.9285	DDAH2
9322	Intracellular	0.8764	TRIP10
10221	Transmembrane	0.4468	TRIB1
1026	Intracellular	0.9345	CDKN1A
717	Intracellular	0.5478	C2
4054	Signal-peptide	0.7198	LTBP3
6648	UPS	0.6182	SOD2
730	Signal-peptide	0.9494	C7
5990	Intracellular	0.5953	RFX2
6810	Intracellular	0.9345	STX4
8910	Intracellular	0.9342	SGCE
6383	UPS	0.614	SDC2
23564	Intracellular	0.5537	DDAH2
10226	UPS	0.5743	PLIN3
84617	UPS	0.5406	TUBB6
64236	Intracellular	0.9343	PDLIM2
7431	Intracellular	0.9343	VIM
6249	Intracellular	0.6983	CLIP1
2935	UPS	0.5033	GSPT1
56005	Signal-peptide	0.9673	MYDGF
2192	Signal-peptide	0.9549	FBLN1
146713	Intracellular	0.5951	RBFOX3
7373	Transmembrane	0.6427	COL14A1
3182	Intracellular	0.6693	HNRNPAB
5831	Transmembrane	0.427	PYCR1
168455	Intracellular	0.9328	CCDC71L
56942	UPS	0.5949	CMC2
2182	UPS	0.6367	ACSL4
255783	Transmembrane	0.9989	INAFM1
649	Signal-peptide	0.8722	BMP1
7422	Intracellular	0.6699	VEGFA
822	UPS	0.636	CAPG
1809	Intracellular	0.618	DPYSL3
6284	UPS	0.5525	S100A13
4925	Signal-peptide	0.9099	NUCB2
102157402	UPS	0.5286	AK6
7360	Intracellular	0.5017	UGP2
6510	UPS	0.5991	SLC1A5
967	UPS	0.6365	CD63
390	UPS	0.6028	RND3
51303	Signal-peptide	0.9986	FKBP11
25816	UPS	0.6138	TNFAIP8
967	Signal-peptide	0.7974	CD63
9180	Intracellular	0.5507	OSMR
7922	Transmembrane	0.8987	SLC39A7
2260	Signal-peptide	0.9126	FGFR1
10577	Signal-peptide	0.9999	NPC2
64236	Intracellular	0.9343	PDLIM2
8076	Signal-peptide	0.8234	MFAP5
1105	UPS	0.5205	CHD1
4681	Signal-peptide	0.7864	NBL1
25890	UPS	0.5282	ABI3BP
133	Signal-peptide	0.8983	ADM
483	UPS	0.5972	ATP1B3
5176	UPS	0.5522	SERPINF1
717	Signal-peptide	0.9992	C2
6050	UPS	0.5191	RNH1
84255	Transmembrane	0.6855	SLC37A3
3182	Intracellular	0.6693	HNRNPAB
1634	Signal-peptide	0.9114	DCN
9997	Signal-peptide	0.3799	SCO2
10865	Intracellular	0.7152	ARID5A
133	Signal-peptide	0.8983	ADM
54726	Intracellular	0.6665	OTUD4
10169	Intracellular	0.9345	SERF2
4131	Intracellular	0.6087	MAP1B
5159	UPS	0.5399	PDGFRB
25996	UPS	0.5682	REXO2
5238	Intracellular	0.5021	PGM3
5901	UPS	0.6221	RAN
401505	Intracellular	0.9343	TOMM5
2195	Signal-peptide	0.9999	FAT1
26517	Intracellular	0.9343	TIMM13
84255	Transmembrane	0.9848	SLC37A3
717	Intracellular	0.5478	C2
967	Transmembrane	0.856	CD63
6484	Transmembrane	0.7133	ST3GAL4
2920	Signal-peptide	0.9985	CXCL2
7922	Transmembrane	0.8987	SLC39A7
59342	UPS	0.6175	SCPEP1
717	Signal-peptide	0.9992	C2
8425	Intracellular	0.9326	LTBP4
717	Signal-peptide	0.9992	C2
23564	Intracellular	0.9326	DDAH2
6723	Intracellular	0.9344	SRM
23764	Intracellular	0.9327	MAFF
7050	Intracellular	0.9345	TGIF1
84617	UPS	0.5417	TUBB6
9322	Intracellular	0.9345	TRIP10
3269	Transmembrane	0.9915	HRH1
23764	Intracellular	0.9327	MAFF
133308	UPS	0.5959	SLC9B2
9249	Intracellular	0.6425	DHRS3
6649	Signal-peptide	0.9993	SOD3
66005	Signal-peptide	0.9718	CHID1
10577	Signal-peptide	0.9999	NPC2
123920	Transmembrane	0.6882	CMTM3
967	Transmembrane	0.856	CD63
4046	Intracellular	0.6131	LSP1
6249	Intracellular	0.6118	CLIP1
1293	Signal-peptide	0.763	COL6A3
81671	Transmembrane	0.6027	VMP1
10417	Signal-peptide	0.7905	SPON2
81671	Transmembrane	0.6027	VMP1
10226	Intracellular	0.5488	PLIN3
81892	Intracellular	0.9345	SLIRP
7148	Intracellular	0.5595	TNXB
64236	Intracellular	0.9343	PDLIM2
9902	Signal-peptide	0.6038	MRC2
4256	Intracellular	0.551	MGP
302	UPS	0.5918	ANXA2
6645	Intracellular	0.9343	SNTB2
6520	Transmembrane	0.8468	SLC3A2
2260	Signal-peptide	0.9489	FGFR1
3939	Transmembrane	0.5194	LDHA
126393	Intracellular	0.9344	HSPB6
7422	Signal-peptide	0.9194	VEGFA
7358	UPS	0.515	UGDH
1646	UPS	0.6367	AKR1C2
2192	UPS	0.5811	FBLN1
10923	UPS	0.5486	SUB1
4054	Intracellular	0.592	LTBP3
6648	Intracellular	0.9344	SOD2
3939	Transmembrane	0.9114	LDHA
316	Intracellular	0.6323	AOX1
9497	Intracellular	0.864	SLC4A7
5315	Intracellular	0.5292	PKM
10216	Signal-peptide	0.9932	PRG4
871	Signal-peptide	0.9941	SERPINH1
6645	Intracellular	0.9304	SNTB2
3182	Intracellular	0.6512	HNRNPAB
26022	Transmembrane	0.8013	TMEM98
26353	UPS	0.6162	HSPB8
23521	UPS	0.5959	RPL13A
54587	Signal-peptide	0.9265	MXRA8
340527	Intracellular	0.7336	NHSL2
301	UPS	0.5494	ANXA1
1634	UPS	0.6368	DCN
302	Intracellular	0.9343	ANXA2
66005	Signal-peptide	0.9718	CHID1
220	Intracellular	0.9326	ALDH1A3
9253	Intracellular	0.9345	NUMBL
102157402	UPS	0.6185	AK6
54726	UPS	0.6066	OTUD4
25890	Intracellular	0.6131	ABI3BP
2935	UPS	0.5761	GSPT1
649	Signal-peptide	0.8643	BMP1
5971	Intracellular	0.717	RELB
378	UPS	0.5376	ARF4
133	Signal-peptide	0.8983	ADM
6645	Intracellular	0.9345	SNTB2
54206	UPS	0.5639	ERRFI1
51596	Transmembrane	0.4774	CUTA
51673	Intracellular	0.5784	TPPP3
302	Intracellular	0.5794	ANXA2
123920	Transmembrane	0.9352	CMTM3
387882	Intracellular	0.9345	C12orf75
7360	UPS	0.6162	UGP2
2182	Transmembrane	0.9665	ACSL4
6498	UPS	0.5324	SKIL
10577	Signal-peptide	0.9999	NPC2
649	Signal-peptide	0.8643	BMP1
5329	Intracellular	0.6352	PLAUR
960	UPS	0.6146	CD44
83591	Intracellular	0.9345	THAP2
2935	UPS	0.615	GSPT1
7869	Intracellular	0.9347	SEMA3B
1634	Signal-peptide	0.9114	DCN
287	Intracellular	0.5612	ANK2
1634	UPS	0.5954	DCN
3939	UPS	0.615	LDHA
5606	Intracellular	0.9224	MAP2K3
861	Intracellular	0.7204	RUNX1
10923	Intracellular	0.5423	SUB1
1601	Intracellular	0.6776	DAB2
2923	Signal-peptide	0.9241	PDIA3
1634	Signal-peptide	0.9114	DCN
4780	UPS	0.5962	NFE2L2
10417	Signal-peptide	0.8357	SPON2
6383	Signal-peptide	0.9998	SDC2
10527	Intracellular	0.9326	IPO7
2934	Intracellular	0.6245	GSN
871	Signal-peptide	0.9941	SERPINH1
7422	Signal-peptide	0.9194	VEGFA
4257	Transmembrane	0.8241	MGST1
131873	Intracellular	0.7035	COL6A6
51655	Intracellular	0.9345	RASD1
2202	Signal-peptide	0.9939	EFEMP1
27	Intracellular	0.5836	ABL2
60681	Transmembrane	0.584	FKBP10
7132	Signal-peptide	0.7405	TNFRSF1A
8425	Signal-peptide	0.5663	LTBP4
5901	UPS	0.5962	RAN
718	UPS	0.6154	C3
11117	UPS	0.5187	EMILIN1
9353	Intracellular	0.9344	SLIT2
1277	Intracellular	0.9343	COL1A1
868	Intracellular	0.9345	CBLB
122416	Intracellular	0.9326	ANKRD9
4323	Signal-peptide	0.9085	MMP14
2182	Transmembrane	0.9665	ACSL4
4925	Signal-peptide	0.9023	NUCB2
4772	Intracellular	0.5901	NFATC1
716	Transmembrane	0.6215	C1S
3913	Intracellular	0.9342	LAMB2
60681	Signal-peptide	0.9351	FKBP10
10577	Signal-peptide	0.9999	NPC2
6520	UPS	0.632	SLC3A2
9253	Intracellular	0.7014	NUMBL
3693	Intracellular	0.6122	ITGB5
483	Transmembrane	0.9998	ATP1B3
717	Signal-peptide	0.9999	C2
3959	Signal-peptide	0.9997	LGALS3BP
56942	UPS	0.5918	CMC2
717	Intracellular	0.5478	C2
25890	Transmembrane	0.6045	ABI3BP
9353	Intracellular	0.5507	SLIT2
66005	Signal-peptide	0.9718	CHID1
51226	Intracellular	0.9343	COPZ2
308	UPS	0.5495	ANXA5
5159	Signal-peptide	0.9511	PDGFRB
23213	Signal-peptide	0.8084	SULF1
56942	UPS	0.5491	CMC2
6678	Signal-peptide	0.9958	SPARC
7127	UPS	0.5501	TNFAIP2
23423	Signal-peptide	0.9623	TMED3
49854	UPS	0.5918	ZBTB21
7358	UPS	0.515	UGDH
871	UPS	0.5521	SERPINH1
28959	UPS	0.6013	TMEM176B
11098	Signal-peptide	0.9999	PRSS23
3371	Signal-peptide	0.8824	TNC
29015	Transmembrane	0.8823	SLC43A3
7431	Intracellular	0.9346	VIM
8061	Intracellular	0.8914	FOSL1
4035	Intracellular	0.9343	LRP1
6746	Transmembrane	0.778	SSR2
286133	Intracellular	0.9343	SCARA5
9019	Transmembrane	0.58	MPZL1
6277	UPS	0.614	S100A6
59342	Signal-peptide	0.9496	SCPEP1
1809	UPS	0.614	DPYSL3
302	UPS	0.5363	ANXA2
23564	Intracellular	0.5537	DDAH2
1902	Transmembrane	0.9961	LPAR1
10404	Signal-peptide	0.5426	CPQ
5066	Transmembrane	0.5562	PAM
60673	UPS	0.5651	ATG101
5176	Signal-peptide	0.9496	SERPINF1
960	Intracellular	0.6534	CD44
717	Intracellular	0.5454	C2
861	Intracellular	0.9342	RUNX1
4257	Transmembrane	0.6344	MGST1
80271	Intracellular	0.9345	ITPKC
6836	UPS	0.561	SURF4
29015	Transmembrane	0.9759	SLC43A3
29015	Transmembrane	0.9013	SLC43A3
2014	Transmembrane	0.5241	EMP3
2012	Transmembrane	0.8701	EMP1
6836	UPS	0.5611	SURF4
131873	Intracellular	0.7174	COL6A6
6648	UPS	0.6368	SOD2
79586	Intracellular	0.8794	CHPF
3164	Intracellular	0.9286	NR4A1
9497	Intracellular	0.5459	SLC4A7
5329	Intracellular	0.9343	PLAUR
308	UPS	0.5508	ANXA5
23564	Intracellular	0.9285	DDAH2
3959	Signal-peptide	0.9824	LGALS3BP
302	UPS	0.5909	ANXA2
2192	UPS	0.6323	FBLN1
83716	Signal-peptide	0.4912	CRISPLD2
2202	Signal-peptide	0.9939	EFEMP1
6171	Intracellular	0.9345	RPL41
7058	Signal-peptide	0.9986	THBS2
28959	UPS	0.6013	TMEM176B
2260	Signal-peptide	0.9126	FGFR1
4837	UPS	0.6183	NNMT
55379	UPS	0.5491	LRRC59
7905	Transmembrane	0.9937	REEP5
717	Signal-peptide	0.9992	C2
5348	Transmembrane	0.9559	FXYD1
717	UPS	0.5648	C2
80270	UPS	0.5527	HSD3B7
717	UPS	0.5648	C2
3383	Signal-peptide	0.9462	ICAM1
287	UPS	0.5913	ANK2
27	Intracellular	0.5851	ABL2
23213	Intracellular	0.9345	SULF1
3162	Intracellular	0.9345	HMOX1
23564	Intracellular	0.9326	DDAH2
6746	Signal-peptide	0.9158	SSR2
169792	Intracellular	0.9344	GLIS3
2195	Signal-peptide	0.9999	FAT1
5606	Intracellular	0.9343	MAP2K3
80381	Signal-peptide	0.5294	CD276
868	UPS	0.5313	CBLB
115908	Intracellular	0.6049	CTHRC1
4616	UPS	0.5947	GADD45B
165	Intracellular	0.5056	AEBP1
4830	UPS	0.5502	NME1
128553	Intracellular	0.5013	TSHZ2
3959	Signal-peptide	0.9908	LGALS3BP
90102	Intracellular	0.6444	PHLDB2
9180	Signal-peptide	0.6503	OSMR
3590	Signal-peptide	0.6302	IL11RA
7148	Signal-peptide	0.9978	TNXB
3939	Transmembrane	0.5713	LDHA
79001	Transmembrane	0.9953	VKORC1
285590	Intracellular	0.8575	SH3PXD2B
8611	Transmembrane	0.579	PLPP1
8669	Intracellular	0.505	EIF3J
6746	Signal-peptide	0.9468	SSR2
1435	Transmembrane	0.5175	CSF1
861	Intracellular	0.6232	RUNX1
960	Signal-peptide	0.5897	CD44
51661	Signal-peptide	0.898	FKBP7
2879	UPS	0.571	GPX4
4772	Intracellular	0.5682	NFATC1
316	UPS	0.6034	AOX1
10630	Intracellular	0.9345	PDPN
7050	Intracellular	0.61240000000000006	TGIF1
81631	Intracellular	0.9345	MAP1LC3B
5348	Transmembrane	0.9559	FXYD1
25890	UPS	0.5724	ABI3BP
81892	Intracellular	0.9328	SLIRP
9249	Intracellular	0.5712	DHRS3
3939	Transmembrane	0.5713	LDHA
10459	UPS	0.614	MAD2L2
51226	Transmembrane	0.5861	COPZ2
59342	Signal-peptide	0.9498	SCPEP1
1191	Signal-peptide	0.9793	CLU
2273	UPS	0.6359	FHL1
5176	UPS	0.5712	SERPINF1
401505	Signal-peptide	0.694	TOMM5
81671	Transmembrane	0.6027	VMP1
51129	Signal-peptide	0.58	ANGPTL4
5209	Intracellular	0.6377	PFKFB3
3164	Intracellular	0.551	NR4A1
10567	Transmembrane	0.5727	RABAC1
7360	UPS	0.5977	UGP2
4313	UPS	0.6368	MMP2
51614	UPS	0.614	ERGIC3
4925	Signal-peptide	0.9099	NUCB2
9531	Intracellular	0.6324	BAG3
5805	UPS	0.596	PTS
3371	Signal-peptide	0.8824	TNC
8178	Intracellular	0.9343	ELL
29015	Transmembrane	0.9013	SLC43A3
286133	Transmembrane	0.7745	SCARA5
2182	Intracellular	0.5119	ACSL4
29995	Intracellular	0.6146	LMCD1
9902	Intracellular	0.9343	MRC2
9260	Intracellular	0.9246	PDLIM7
27122	Signal-peptide	0.9912	DKK3
1977	UPS	0.5727	EIF4E
7050	Intracellular	0.9345	TGIF1
169792	Intracellular	0.6438	GLIS3
717	Intracellular	0.5478	C2
4681	Signal-peptide	0.7602	NBL1
4707	Intracellular	0.9345	NDUFB1
717	Signal-peptide	0.9999	C2
7077	UPS	0.6183	TIMP2
7373	Intracellular	0.5176	COL14A1
4267	Signal-peptide	0.997	CD99
2683	Transmembrane	0.9791	B4GALT1
8406	Signal-peptide	0.9493	SRPX
5918	Signal-peptide	0.9613	RARRES1
81892	Intracellular	0.9344	SLIRP
5743	Signal-peptide	0.8861	PTGS2
3182	Intracellular	0.6316	HNRNPAB
9497	Intracellular	0.5459	SLC4A7
746	Transmembrane	0.9999	TMEM258
6050	Intracellular	0.5759	RNH1
4313	UPS	0.5194	MMP2
25996	Intracellular	0.9326	REXO2
56942	UPS	0.5913	CMC2
10630	Signal-peptide	0.8808	PDPN
2107	Intracellular	0.5034	ETF1
9019	Transmembrane	0.58	MPZL1
51226	UPS	0.6183	COPZ2
7422	Signal-peptide	0.9194	VEGFA
338773	Signal-peptide	1	TMEM119
2355	Intracellular	0.9345	FOSL2
55365	Transmembrane	0.5247	TMEM176A
960	Intracellular	0.6839	CD44
7050	Intracellular	0.6131	TGIF1
5606	Intracellular	0.9345	MAP2K3
4499	Transmembrane	0.5112	MT1M
871	Signal-peptide	0.9941	SERPINH1
7360	Intracellular	0.6235	UGP2
56005	UPS	0.636	MYDGF
960	Intracellular	0.6873	CD44
716	UPS	0.632	C1S
928	Transmembrane	0.9925	CD9
9961	Intracellular	0.9343	MVP
3569	UPS	0.5484	IL6
7360	UPS	0.6034	UGP2
84255	Intracellular	0.6053	SLC37A3
8425	Intracellular	0.6422	LTBP4
3624	Signal-peptide	0.8323	INHBA
122416	Intracellular	0.9326	ANKRD9
6678	UPS	0.6172	SPARC
5125	Signal-peptide	0.8187	PCSK5
3554	Signal-peptide	0.9905	IL1R1
871	Signal-peptide	0.9941	SERPINH1
677	Intracellular	0.9345	ZFP36L1
6723	UPS	0.5681	SRM
3939	Transmembrane	0.5421	LDHA
4790	Intracellular	0.5823	NFKB1
6510	Transmembrane	0.8195	SLC1A5
4790	UPS	0.614	NFKB1
4616	Intracellular	0.6422	GADD45B
9961	Intracellular	0.9326	MVP
5315	Intracellular	0.5678	PKM
5176	Signal-peptide	0.9526	SERPINF1
10631	Signal-peptide	0.9809	POSTN
2067	UPS	0.598	ERCC1
25890	Intracellular	0.9345	ABI3BP
8076	Signal-peptide	0.8234	MFAP5
8510	Transmembrane	0.6575	MMP23B
1191	Signal-peptide	0.7967	CLU
8877	Intracellular	0.8654	SPHK1
4313	Intracellular	0.5935	MMP2
9260	UPS	0.5671	PDLIM7
5990	UPS	0.5721	RFX2
116039	UPS	0.5506	OSR2
5831	Transmembrane	0.427	PYCR1
51150	Signal-peptide	0.7357	SDF4
746	Transmembrane	0.9985	TMEM258
80381	Signal-peptide	0.5294	CD276
387882	Intracellular	0.5639	C12orf75
302	UPS	0.5736	ANXA2
91851	Signal-peptide	0.9783	CHRDL1
29015	Transmembrane	0.8996	SLC43A3
6574	Transmembrane	0.818	SLC20A1
23213	Signal-peptide	0.5456	SULF1
5901	Intracellular	0.9327	RAN
6249	Intracellular	0.5872	CLIP1
81631	Intracellular	0.9345	MAP1LC3B
7643	UPS	0.5728	ZNF90
7050	Intracellular	0.5772	TGIF1
54206	Intracellular	0.9345	ERRFI1
1407	Intracellular	0.5836	CRY1
3428	UPS	0.6138	IFI16
3428	Intracellular	0.5761	IFI16
84790	Intracellular	0.6216	TUBA1C
11098	Intracellular	0.9345	PRSS23
124637	UPS	0.5595	CYB5D1
10923	UPS	0.613	SUB1
1191	Signal-peptide	0.9793	CLU
7140	Intracellular	0.9345	TNNT3
7070	Signal-peptide	0.8823	THY1
4501	Intracellular	0.576	MT1X
6520	UPS	0.6182	SLC3A2
55365	Transmembrane	0.6964	TMEM176A
200185	Signal-peptide	0.525	KRTCAP2
2006	Signal-peptide	0.9369	ELN
56681	UPS	0.6191	SAR1A
23034	Intracellular	0.5682	SAMD4A
2935	UPS	0.5003	GSPT1
23474	Intracellular	0.9345	ETHE1
717	Intracellular	0.9326	C2
718	UPS	0.5947	C3
51330	Signal-peptide	0.9994	TNFRSF12A
169792	Intracellular	0.6365	GLIS3
10516	Signal-peptide	0.925	FBLN5
4000	Intracellular	0.9326	LMNA
123920	Intracellular	0.6049	CMTM3
717	Signal-peptide	0.9999	C2
1009	Signal-peptide	0.721	CDH11
10468	Intracellular	0.5726	FST
1462	Signal-peptide	0.5487	VCAN
3164	Intracellular	0.5507	NR4A1
715	Signal-peptide	0.9517	C1R
84255	Transmembrane	0.9901	SLC37A3
6050	UPS	0.5398	RNH1
6566	Transmembrane	0.9222	SLC16A1
1984	UPS	0.614	EIF5A
710	Signal-peptide	0.9999	SERPING1
6723	UPS	0.5947	SRM
2017	Intracellular	0.9343	CTTN
4131	UPS	0.5508	MAP1B
287	Intracellular	0.5682	ANK2
5919	Signal-peptide	0.9428	RARRES2
5066	Signal-peptide	0.7469	PAM
57333	Intracellular	0.9345	RCN3
58505	Transmembrane	0.9296	OSTC
2107	UPS	0.5519	ETF1
4780	Intracellular	0.5021	NFE2L2
9497	Intracellular	0.5457	SLC4A7
6396	UPS	0.596	SEC13
